wav_filename,wav_filesize,transcript
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_005.wav,242080,KỸ THUẬT MỚI LÀ LẤY NHỮNG SỢI TÓC CHUNG QUANH VẾT THƯƠNG KẾT LẠI VỚI NHAU NHẰM BĂNG VẾT THƯƠNG LẠI CHO CHẮC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_006.wav,201080,BỞI VÌ CHỈ CẦN NGỦ DẬY BƯỚC RA PHỐ LÀ ĐÃ CÓ BAO NHIÊU THỨ CÁM DỖ BẠN PHẢI TIÊU TIỀN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_007.wav,196080,MỘT BẢN ÁN CÓ THỂ DẪN ĐẾN MỘT THỎA HIỆP KHẢ DĨ GIỮA HAI BÊN ĐỐI NGHỊCH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_008.wav,156080,VẬY NHIỆM VỤ MÀ BAN QUẢN LÝ ĐẶT RA TRONG THỜI GIAN TỚI LÀ GÌ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_009.wav,190080,BÀ LIÊN CHỦ TỊCH HỘI THỀ BÁN SỐNG BÁN CHẾT LÀ KHÔNG CÓ CHUYỆN ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_010.wav,212080,VỚI TÌNH HÌNH THỊ TRƯỜNG NHƯ HIỆN NAY SẼ CÒN NHIỀU TRUNG TÂM ĐỊA ỐC NỮA TIẾP TỤC RƠI RỤNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_011.wav,199080,CÁI KHÍ HẬU NGÀY TẾT RỒI NHỮNG CÂU CHUYỆN NGÀY TẾT VÀ NHỮNG CON NGƯỜI CỦA NGÀY TẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_012.wav,159080,HAY LÀ CẤM ĐĂNG KÝ XE LUÔN NHƯ HÀ NỘI ĐÃ LÀM Ở MỘT SỐ QUẬN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_013.wav,230080,NHƯ VẬY THEO ANH THÌ CÁI GỌI LÀ NỀN DỊCH THUẬT CỦA CHÚNG TA HIỆN NAY SẼ DẪN TỚI NHỮNG NGUY CƠ NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_014.wav,186080,GIÁ ĐƯỜNG TĂNG GẤP ĐÔI CÁC LOẠI NGUYÊN LIỆU KHÁC NHƯ BAO BÌ BỘT ĐẬU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_015.wav,224080,PHÒNG CHÚNG TÔI NGHĨ RA ĐƯỢC MỘT CHỦ ĐỀ BẢO ĐẢM KHÔNG ĐỤNG HÀNG LÀ HÀ NỘI DÁNG KIỀU THƠM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_016.wav,185080,ĐÓ LÀ VÌ HỌ CÓ THỂ LÀM ĐƯỢC NHIỀU CÔNG VIỆC MÀ KHÔNG CẦN QUAN TÂM ĐẾN ÁNH SÁNG BAN NGÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_017.wav,201080,TÂM THẾ CŨNG LÀ VỪA HỌC VỪA CHƠI THƯỜNG THẤY Ở CÁC LỚP HỌC THÊM TẠI GIA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_018.wav,179080,CHỈ SAU BẢY PHÚT MỖI THÍ SINH ĐÃ PHA CHẾ XONG SẢN PHẨM VỚI NHIỀU SÁNG TẠO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_019.wav,264080,THUỐC SÚC HỌNG ĐƯỢC BÀO CHẾ DƯỚI DẠNG DUNG DỊCH HOẶC THUỐC BỘT DÙNG ĐỂ PHA TRƯỚC KHI SỬ DỤNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_020.wav,227080,CÔNG TY DỰ KIẾN TIẾP NHẬN VIỆC QUẢN LÝ VÀ ĐẦU TƯ NGUỒN PHÍ BẢO HIỂM HÀNG NGÀN TỈ ĐỒNG MỖI NĂM TỪ BẢO VIỆT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_021.wav,138080,MỘT TRẬN CẦU MÀ HỌ KHÔNG ĐƯỢC PHÉP THUA TRONG TƯ THẾ LÀ ĐỘI CHỦ NHÀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_022.wav,232080,NẾU CHỦ NHÀ KHÔNG THÍCH SỰ GỒ GHỀ LƯỢN SÓNG THÌ SẼ ỐP VẬT LIỆU TRANG TRÍ NỘI THẤT ĐỂ CHE ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_023.wav,189080,SỰ RA ĐỜI CỦA NHỮNG ĐỨA BÉ TỪ VIỆC THỤ TINH NHÂN TẠO SẼ CÀNG TĂNG VÀ PHỔ CẬP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_024.wav,172080,KHI ĐÃ THÀNH VĂN BẢN PHÁP LUẬT THÌ PHẢI ĐƯỢC THỰC HIỆN MỌI NƠI MỌI ĐỊA ĐIỂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_025.wav,162080,NẶNG HƠN THÌ CHUYỂN CƠ QUAN ĐIỀU TRA CỦA CÔNG AN ĐỂ XỬ LÝ HÌNH SỰ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_026.wav,150080,THÚ ĐÁNH CỜ TƯỚNG CỦA DÂN GHIỀN CỜ ĐÚNG NGHĨA THÌ BẤT KỂ THỜI GIAN NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_027.wav,208080,THEO TIÊU CHUẨN VỀ DIỆN TÍCH NÊU TRÊN THÌ PHẦN ĐẤT CỦA BẠN KHÔNG ĐỦ TIÊU CHUẨN ĐỂ ĐƯỢC TÁCH THỬA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_028.wav,161080,VẬY LỜI GIẢI CHO NGHỊCH LÝ GIỮA HAI LUỒNG ĐỐI TƯỢNG NÀY LÀ Ở ĐÂU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_029.wav,146080,HIỆN CHÚNG ĐƯỢC BẢO TỒN TẠI TRUNG TÂM LƯU TRỮ QUỐC GIA CỦA ĐAN MẠCH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_030.wav,159080,DĨ NHIÊN KHI CHỌN LỰA VỊ TRÍ SẼ CÓ Ý KIẾN NÀY Ý KIẾN NỌ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_031.wav,232080,NHƯNG CÓ CHUNG MỘT SỞ THÍCH LÀ YÊU THÍCH NHIẾP ẢNH MONG MUỐN ĐƯỢC HỌC HỎI VÀ CHIA SẺ NIỀM ĐAM MÊ NHIẾP ẢNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_032.wav,236080,GIA ĐÌNH NGHE CHỊ KHÓC RIẾT RỒI CŨNG QUEN COI VIỆC KHÓC CỦA CHỊ ĐƠN GIẢN NHƯ TIẾNG CƯỜI LÚC VUI SƯỚNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_033.wav,170080,SẼ KHỎI PHẢI GIẢI THÍCH TẠI SAO HAI NGƯỜI CHÚNG TÔI CÙNG MỘT LÚC LẠI GẶP HAI NGƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_034.wav,182080,ĐIỀU LUẬT NÀY NHẰM XOÁ BỎ CHẾ ĐỘ ĐA THÊ VÀ XÁC LẬP QUYỀN BÌNH ĐẲNG GIỚI TRONG HÔN NHÂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_035.wav,193080,KHU VỰC NGÃ TƯ BỐN XÃ THỜI GIAN NGẬP CÓ KHI KÉO DÀI VÀI NGÀY SAU KHI MƯA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_036.wav,232080,TUY NHIÊN NAY LŨ TRÊN CẢ MỨC LỊCH SỬ CŨ NÊN NHIỀU TRẠM QUAN TRẮC BỊ CUỐN TRÔI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_037.wav,229080,MỘT LOẠI BẤT CẬP KHÁC LIÊN QUAN ĐẾN CÁC DOANH NGHIỆP DỰ ÁN CHẮC CHẮN LÀ PHẢI XEM XÉT NHƯ THẾ NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_038.wav,206080,CHÁU RẤT MÊ BÓNG ĐÁ NÊN TÔI ỦNG HỘ NHƯNG PHẢI ĐẢM BẢO HỌC GIỎI TÔI MỚI CHO HỌC ĐÁ BÓNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_039.wav,157080,CÓ BAO GIỜ BẠN THẤY MÌNH LÀ KẺ NGHÈO NÀN HOẶC TỘI NGHIỆP NHẤT TRÊN ĐỜI NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_040.wav,226080,ĐI BỘ VÀI BƯỚC CHÚNG LEO LÊN XE VÍT GA LẪN VÀO DÒNG NGƯỜI TẤP NẬP TRÊN PHỐ CUỐI NĂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_041.wav,136080,DO VẬY SỰ RA ĐỜI CỦA NHỮNG CÔNG TY BÁO HIẾU CŨNG LÀ CHUYỆN BÌNH THƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_042.wav,174080,SAU ĐÓ HAI HÌNH ẢNH NÀY ĐƯỢC KẾT HỢP THÀNH MỘT HÌNH ẢNH DUY NHẤT TRONG LƯƠNG TRI CỦA NÃO H
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_043.wav,268080,QUẢ THẬT ĐAU ĐỚN LẮM TÔI NHỚ CÓ MỘT NGƯỜI ĐẾN THÁO CHIẾC ỦNG CỦA TÔI RA ANH TA RẤT CẨN THẬN KHÔNG HỀ LÀM TÔI ĐAU THÊM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_044.wav,182080,NẾU CHÚNG TA CÙNG TẨY CHAY THÌ LÀM SAO LOẠI NHẠC ĐÓ CÓ THỂ LEN LỎI VÀO CUỘC SỐNG ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_045.wav,223080,BẠN CÓ THỂ TỰ TẠO CHO MÌNH KIỂU TÓC NÀY TẠI NHÀ CHỈ VỚI MỘT CHIẾC MÁY SẤY TÓC VÀ MỘT CHIẾC LƯỢC GIÚP CHẢI CONG TÓC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_046.wav,207080,VÍ DỤ Ở NGƯỜI BỊ BỆNH MẠCH VÀNH NẾU BỊ CẢM XÚC MẠNH CÓ THỂ DẪN ĐẾN ĐAU THẮT NGỰC CẤP TÍNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_047.wav,222080,ĐÃ HAI LẦN CÔ GÁC LẠI ƯỚC MƠ VÀO ĐỜI VÀ CŨNG ĐÃ ÍT NHIỀU TRẢI QUA NHỮNG THĂNG TRẦM XÔ BỒ CỦA CUỘC SỐNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_048.wav,234080,TIẾNG ĐÀN CÒN ĐEM ĐẾN CHO ÔNG NHỮNG NGƯỜI BẠN NHIỀU LỨA TUỔI ĐÔNG NHẤT LÀ THANH NIÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_049.wav,164080,SAU ĐÓ CHÚNG TÔI SẼ DÙNG MẠT CƯA PHỦ LÊN ĐỂ GIỮ TUYẾT CHO ĐẾN MÙA THU TỚI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_050.wav,230080,NHÀ NƯỚC THỰC HIỆN CÔNG TÁC QUY HOẠCH RIÊNG ĐẦU TƯ KHAI THÁC NÊN KHUYẾN KHÍCH VÀ GIAO CHO DOANH NGHIỆP THEO HÌNH THỨC XÃ HỘI HÓA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_051.wav,207080,THEO ĐÁNH GIÁ CỦA HỘI ĐỒNG GIÁM KHẢO CUỘC THI NĂM NAY MANG TÍNH KHOA HỌC SÁNG TẠO VÀ TÍNH ỨNG DỤNG THỰC TIỄN CAO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_052.wav,155080,CẢ ĐẾN PHÁI NỮ NÓ CŨNG KHÔNG THA CỨ BÀ DẠI BÀ NHẬU CẢ NGÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_053.wav,218080,VIẾT ĐƯỢC BÀI THƠ NÀO TÔI CHÉP SẠCH SẼ TRÊN NHỮNG TRANG GIẤY HỌC TRÒ VÀ GỬI ĐI KHẮP CÁC TÒA SOẠN BÁO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_054.wav,176080,TRƯỚC ĐÓ TRONG MỘT PHA TRANH BÓNG KIM CHI ĐÃ BỊ NGÃ Ở VỊ TRÍ GẦN ĐƯỜNG BIÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_055.wav,282080,ĐẰNG SAU VẺ NGOÀI NHẾCH NHÁC XÔ BỒ CỦA XÓM GÀ LÀ NHỮNG CON NGƯỜI CHẤT PHÁC GIÀU TÌNH CẢM RẤT TỐT BỤNG LUÔN ĐÙM BỌC NHAU LÚC KHÓ KHĂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_056.wav,278080,MỘT SỐ TỜ BÁO ĐƯA TIN LỬA BÙNG PHÁT DO TÀN THUỐC LÁ TRONG KHI MỘT SỐ KHÁC NÓI CÓ NGƯỜI CỐ Ý PHÓNG HỎA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_057.wav,200080,NÓ ĐANG CÓ NIỀM VUI KHÔN XIẾT ĐƯỢC LÀM SINH VIÊN ĐƯỢC TỰ CHI TIÊU VỚI MÓN TIỀN GẦN MỘT TRIỆU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_058.wav,184080,ĐÔI TÌNH NHÂN LỪA ĐẢO ÁN TÌNH ĐỒNG MÔN CẢNH SÁT NỘI ỨNG TÂN SƠN NHẤT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_059.wav,128080,BẠN CÓ NHỮNG THẮC MẮC VỀ SỨC KHỎE CỦA MÌNH MÀ KHÔNG BIẾT HỎI AI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_060.wav,208080,NHỮNG CON VẬT TỘI NGHIỆP ẤY ĐÃ CÓ MẶT Ở NHIỀU QUÁN NHẬU CAO CẤP ĐẶC SẢN ĐẾN CÁC LÀNG NƯỚNG BÌNH DÂN GIỮA SÀI GÒN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_061.wav,263080,NGƯỜI TA CÓ XU HƯỚNG CHE GIẤU MÌNH TRÊN MẠNG CHỈ THỔI PHỒNG NHỮNG MẶT TỐT CỦA MÌNH VÀ GIẤU NHẸM NHỮNG ĐIỂM KHÔNG HAY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_062.wav,144080,BẢO NÓI CỨ ĐẾN KHU PHỐ TÂY HỎI BẢO XÍCH LÔ NGƯỜI TA CHỈ CHO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_063.wav,169080,CHÚNG TÔI YÊU CẦU HÃY NGƯNG CÁC HOẠT ĐỘNG CHÍNH TRỊ CHO TỚI KHI TÌNH HÌNH TRỞ LẠI BÌNH THƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_064.wav,184080,NGOÀI THỊ TRƯỜNG BÁN LẺ GIÁ THÉP CŨNG NHẢY MỖI NƠI MỘT KIỂU VỚI NHIỀU MỨC GIÁ KHÁC NHAU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_065.wav,312080,TUYẾN ĐƯỜNG SẮT NÀY CHẠY TỪ GA GIA LÂM HÀ NỘI ĐẾN GA NAM NINH NAM NINH TRUNG QUỐC NƠI TRUNG CHUYỂN KHÁCH ĐẾN THAM QUAN QUẾ LÂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_066.wav,168080,MỘT SỐ ĐỀ XUẤT GIẢI PHÁP CÁC BẠN ĐƯA RA CÓ GIÁ TRỊ HỢP LÝ VÀ KHẢ THI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_067.wav,174080,NGANG QUA NHÀ THỜ THẤY CÁI DÁNG QUEN QUEN TIẾN LẠI GẦN TÔI KHÔNG NGỜ SỐ VẪN ĐỢI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_068.wav,163080,XIN NÓI TIẾP LỢI THẾ THỨ HAI CỦA VIỆC GIÁO DỤC NỀN TẢNG GIA ĐÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_069.wav,216080,BA PHẢI CỐC ĐẦU MẸ MÀ DỖ DÀNH CON MỚI HƠN HAI THÁNG MÀ EM KHÔNG SAO ĐÂU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_070.wav,196080,VÍ DỤ NHƯ CHÚNG TA CHÚNG TÔI HAY MỌI NGƯỜI NGHĨ THẾ XU HƯỚNG CHUNG LÀ THẾ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_071.wav,276080,KHI NGÃ VẬT XUỐNG SÀN ANH TA THỀU THÀO ÔI MẸ ƠI BÂY GIỜ CON MỚI THẤM THÍA LỜI MẸ KHUYÊN CON LÀ NÊN CHỌN MÔN CỜ VUA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_072.wav,156080,DẠ BỊ CÁO ĐẾN CHỖ ANH THƯỜNG ĐỂ CHÚC MỪNG LÀ LIÊN DOANH CỦA ẢNH TRÚNG THẦU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_073.wav,190080,VỤT NGỒI DẬY NHƯ NGƯỜI MỘNG DU ANH TUẤN LẨM BẨM LẠI CẢI MỘ ĐÂY MÀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_074.wav,216080,NHIỀU NHÀ ĐẦU TƯ TRÊN SÀN GIAO DỊCH VÀNG CŨNG THỰC HIỆN CHIẾN LƯỢC LƯỚT SÓNG KHI VÀNG GIẢM MẠNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_075.wav,190080,TÓM LẠI BIẾT CÓ NGUY HIỂM MÀ KHÔNG CẢNH BÁO PHÒNG NGỪA CŨNG ĐÁNG TRÁCH KHÔNG KÉM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_076.wav,229080,VÌ KHI ĐÓ TÀI SẢN ĐÃ TRỞ THÀNH TÀI SẢN CHUNG MUỐN ĐỊNH ĐOẠT TÀI SẢN PHẢI ĐƯỢC SỰ ĐỒNG Ý CỦA CÁC ĐỒNG SỞ HỮU CÒN LẠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_077.wav,186080,MỘT NGƯỜI LƠ XE BUÝT QUÊN THU TIỀN XE CỦA BẠN BẠN CÓ GỌI LẠI ĐỂ TRẢ TIỀN KHÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_078.wav,224080,GIẢI THÍCH VÌ SAO BẠN THÍCH LÀM NƠI ĐÂY TRÌNH BÀY NHỮNG KINH NGHIỆM BẠN TÍCH LŨY ĐƯỢC SẼ GIÚP ÍCH CHO CÔNG VIỆC MỚI RA SAO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_079.wav,266080,NHỮNG NGƯỜI RA VÀO KHU VỰC LÀM ĐỀ THI PHẢI QUA MÁY QUÉT ĐỂ ĐẢM BẢO KHÔNG MANG THEO CÁC PHƯƠNG TIỆN LIÊN LẠC MÁY THU PHÁT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_080.wav,258080,THẾ NHƯNG MÔI TRƯỜNG LÀ SỰ NGHIỆP CỦA TOÀN DÂN CHỈ KHI CÓ SỰ THỐNG NHẤT Ý CHÍ CỦA TẤT CẢ CÁC BAN NGÀNH THÌ CHÚNG TA MỚI LÀM ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_081.wav,244080,MỘT LÃNH ĐẠO BỘ NÔNG NGHIỆP LÚC ĐÓ RÀNH CHUYỆN BA BÉ QUA NÓI VỚI CÔNG AN CHỪNG NÀO ANH EM BẮT THẰNG BA BÉ THÌ BÁO TUI HAY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_082.wav,210080,HỆ QUẢ LÀ NGƯỜI DƯ SỨC NGƯỜI ĐUỐI SỨC VÀ HIỆU QUẢ CHUNG KÉM DOANH NHÂN THAN PHIỀN KHÔNG ÍT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_083.wav,209080,CÓ THỂ NHẬN RA NGAY CHỨC NĂNG BAO BÌ CỦA DA NHƯNG ĐỪNG QUÊN ĐÓ LÀ MỘT CHIẾC TÚI CỰC KỲ THÔNG MINH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_084.wav,298080,CHƠI CẠNH QUỐC VƯỢNG SẼ LÀ PHƯỚC VĨNH CẦU THỦ CHƠI KHÁ TỐT Ở VỊ TRÍ TIỀN VỆ TRỤ LẪN TRUNG VỆ TRONG MÀU ÁO ĐỘI ĐÀ NẴNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_085.wav,206080,NẾU KHÁCH HÀNG NÀO CÓ NHU CẦU KÝ HỢP ĐỒNG SỚM HƠN CÓ QUYỀN YÊU CẦU BÊN BÁN ĐIỆN THỰC HIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_086.wav,239080,VỚI CÁC HỌC TRÒ NỮ NGÀY NAY NẾU KHÔNG LÀ CÁC NỮ TU BAO GIỜ TÔI CŨNG HỎI CÁC EM ĐÃ SUY NGHĨ KỸ CHƯA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_087.wav,193080,HI SINH THÔI ĐẤY NHỮNG CÁI KHÓ THẾ CÁC ANH ĐÂU THỂ KỂ ĐỂ CÁC EM BẬN LÒNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_088.wav,146080,MỘT PHẦN BỞI ĐÂY LÀ MỘT CA KHÚC CÓ GIAI ĐIỆU ĐẸP LỜI CA HAY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_089.wav,159080,LƯU Ý VIỆC GIẢI ĐỀ THI CÁC NĂM TRƯỚC PHẢI ĐƯỢC THỰC HIỆN TRONG ĐIỀU KIỆN NHƯ THI THẬT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_090.wav,120080,CHÚNG TA SẼ THẮNG NGA VÀ TÂY BAN NHA ĐỂ CÓ MẶT Ở TỨ KẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_091.wav,169080,DƯỜNG NHƯ CÓ MỘT AI ĐÓ THÌ THẦM VÀO TAI TÔI MÁCH BẢO TÔI PHẢI LÀM THẾ NÀY THẾ KIA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_092.wav,164080,TẠI SAO CA SĨ LẠI SỢ GIÀ TRONG KHI CÁI ĐẸP KHÔNG NẰM TRONG SỰ TƯƠI MÁT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_093.wav,166080,TIN TỨC VỀ VỤ CỨU NẠN NÀY ĐÃ ĐƯỢC BÁO CHÍ VÀ ĐÀI TRUYỀN HÌNH TỈNH ĐĂNG TẢI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_094.wav,185080,TẠI CUỘC THI VẤN ĐÁP GIÁO SƯ ĐẠI HỌC GIAO THÔNG HỎI SINH VIÊN KHOA CẦU ĐƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_095.wav,194080,ĐƯỢC BIẾT GIA ĐÌNH ÔNG BÙI TẤN BIÊN VÀ ÔNG NGUYỄN THANH CÓ MÂU THUẪN VỚI NHAU TỪ TRƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_096.wav,234080,TRONG KHI HAI NGƯỜI NÀY ĐANG ĂN ĐIỂM TÂM THÌ ĐỘT NHIÊN NGƯỜI ĐÀN ÔNG RÚT KHẨU SÚNG TRONG TÚI ÁO BẮN CHẾT CẢ HAI NGƯỜI RỒI ĐI VỀ NHÀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_097.wav,166080,MUỐN ĐƯỢC NGƯỜI KHÁC NGẮM NHÌN PHẢI XÀI Ô TÔ MỘT CÔ NÀNG SÀNH ĐIỆU NÓI THẾ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_098.wav,252080,RỐT CUỘC THÌ TRONG BÓNG ĐÁ KHI ĐỘI TUYỂN THUA TRẬN ĐAU BUỒN VÀ ĐÁNG THƯƠNG NHẤT VẪN LÀ CÁC CỔ ĐỘNG VIÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_099.wav,184080,ĐÓ LÀ NHỮNG TỐ CHẤT ĐỂ MỘT NGƯỜI CON GÁI TỰ TIN GIAO PHÓ TÌNH CẢM VÀ CUỘC ĐỜI CHO MÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_100.wav,128080,NẾU KHÔNG ĐÚNG NHƯ VẬY BẠN HÃY THỰC HIỆN LẠI CÁC BƯỚC CỦA CHƯƠNG NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_101.wav,148080,NHƯ VẬY THUỐC LÁ VÀ TIA CỰC TÍM ĐỀU CÓ SỨC HỦY HOẠI LÀN DA NHƯ NHAU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_102.wav,234080,XONG PHẦN THAM QUAN RỪNG BẠN CÓ THỂ TẮM SUỐI Ở THÁC MỎ VẸT HOẶC THÁC CỔNG TRỜI Ở ĐÂY CÓ NHỮNG TẢNG ĐÁ RẤT ĐẸP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_103.wav,228080,HỌ CHO BIẾT SẼ DÙNG CÔNG NGHỆ CỦA ĐỨC ĐỂ DI DỜI THÔNG AN TOÀN BẰNG MỘT LOẠI MÁY ĐÀO VÀ VẬN CHUYỂN CÂY ĐẶC CHỦNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK28_104.wav,174080,MỖI TỐI BẠN THƯỜNG KÉO BÉ VÀO LÒNG VÀ GIỜ BẠN CỨ GIẢ VỜ ĐỂ CHO BÉ BẮT CHƯỚC BẠN
